user	clicked_news	candidate_news	clicked
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N56668 N46415 N95525 N35478 N113044	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N122343 N69591 N100602 N31855 N31486	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N26404 N35189 N122343 N100602 N94839	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N109355 N58992 N14509 N84137 N31855	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N80251 N100602 N68083 N31855 N30812	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N81111 N109355 N116501 N15289 N14509	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N128147 N37373 N31486 N90388 N37105	1 0 0 0 0
544	N3560 N115221 N47928 N53796 N32173 N122664 N122664 N99587 N109270 N129790 N72174 N58891 N1409 N98881 N38098 N53611 N116126 N75236 N765 N70135 N123633 N85484 N31043 N67397 N59981 N34684 N53012 N65119 N43826 N15471 N93363 N26206 N21475 N87002 N32054 N128313 N63596 N29786 N81553 N107401 N103357 N120908 N43428 N57215 N112665 N48167 N115750 N40037 N86715 N82348 N98680 N107705 N80126 N128648 N35800 N56768 N10342 N106581 N17424 N37795 N73306 N79690 N46116 N85821 N114848 N100033 N7234 N59683 N113524 N68 N72976 N46002 N7229 N52569 N89144 N13477 N51575 N25388 N100670 N18548 N91027 N112205 N3188 N36870 N46113 N74014 N121418 N78130 N9200 N5181 N67051 N108312 N107039 N83623 N93334 N49311 N23929 N5869 N73137 N92277 N77153 N14551 N117541 N15181 N15181 N4106 N108832 N94112 N12681 N34644 N75342 N56884 N108063 N118061 N25524 N38254 N31323 N709	N43729 N10303 N69591 N77225 N27061	1 0 0 0 0
545	N63858 N81732 N89872 N31043 N128965 N104938 N129378 N4289 N46994 N6846 N38388 N25101 N76141 N22259 N68412 N96617 N101119 N101119	N20312 N84430 N56873 N880 N102458	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N87855 N55792 N93411 N107637 N99177	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N72609 N112641 N54984 N84689 N30205	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N7876 N88472 N27152 N19525 N116361	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N83621 N120696 N74453 N43752 N62017	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N47925 N20964 N46468 N95525 N51686	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N53474 N90539 N12586 N112124 N110709	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N42741 N127836 N13279 N57433 N129510	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N76721 N104568 N67747 N98178 N78111	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N55792 N125945 N54015 N107637 N65658	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N47026 N13761 N86429 N126000 N78111	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N85452 N65552 N123234 N98178 N47257	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N65552 N1341 N98178 N107637 N78111	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N126000 N123234 N23086 N38304 N117260	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N12586 N46420 N1341 N31879 N23332	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N87838 N49466 N112156 N54015 N3718	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N9935 N125945 N30119 N1378 N83702	1 0 0 0 0
546	N128643 N9740 N81732 N12326 N105142 N90578 N104760 N9375 N209 N114859 N65119 N105110 N130269 N98238 N8308 N103285 N127337 N83979 N20131 N107705 N60025 N65987 N80126 N1940 N82348 N120705 N54948 N74266 N40228 N116165 N7673 N18601 N1698 N18399 N29910 N6793 N6793 N50645 N93049 N99733 N78141 N67210 N83823 N627 N48447 N127225 N60001 N3681 N86208 N6238 N72590 N117074 N2041 N114873 N54393 N114571 N67790 N80407 N4090 N82067 N123427 N63425 N22281 N100670	N47026 N85452 N13761 N62017 N46420	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N18405 N96192 N41710 N54296 N39403	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N67398 N19487 N45522 N20250 N102458	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N13761 N77011 N20964 N5165 N96373	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N62616 N12681 N35652 N70989 N93856	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N72609 N96729 N127155 N47925 N20964	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N116064 N119637 N118883 N13761 N58437	1 0 0 0 0
547	N64496 N85484 N9375 N124819 N90686 N98389 N52911 N33527 N121901 N104931 N88769 N43428 N25727 N72212 N80126 N97753 N82164 N123743 N96616 N116438 N6612 N115704 N129836 N86208 N94541 N119674 N5952 N18867 N49017 N66851 N107516 N58200 N6042 N64926 N83356 N103116 N71753 N68097 N73137 N65747 N1713 N81315 N43001 N107322 N34516 N59700	N880 N76661 N55725 N58641 N24080	1 0 0 0 0
548	N116473 N80126 N1296 N77350 N113192 N63818 N68231 N126368 N61712 N51182 N65508 N114459 N93497 N79909 N34647 N38385 N5697 N26383 N71977 N45298 N116144 N107778 N33127 N95133 N12614 N5350 N83623 N106374 N44260 N88592 N8223 N71048 N83356 N55655 N8223 N90456 N93636 N38567 N88019	N13761 N58198 N65313 N27738 N95525	1 0 0 0 0
548	N116473 N80126 N1296 N77350 N113192 N63818 N68231 N126368 N61712 N51182 N65508 N114459 N93497 N79909 N34647 N38385 N5697 N26383 N71977 N45298 N116144 N107778 N33127 N95133 N12614 N5350 N83623 N106374 N44260 N88592 N8223 N71048 N83356 N55655 N8223 N90456 N93636 N38567 N88019	N34629 N51569 N127016 N24080 N98519	1 0 0 0 0
548	N116473 N80126 N1296 N77350 N113192 N63818 N68231 N126368 N61712 N51182 N65508 N114459 N93497 N79909 N34647 N38385 N5697 N26383 N71977 N45298 N116144 N107778 N33127 N95133 N12614 N5350 N83623 N106374 N44260 N88592 N8223 N71048 N83356 N55655 N8223 N90456 N93636 N38567 N88019	N22215 N12681 N96373 N127155 N10802	1 0 0 0 0
548	N116473 N80126 N1296 N77350 N113192 N63818 N68231 N126368 N61712 N51182 N65508 N114459 N93497 N79909 N34647 N38385 N5697 N26383 N71977 N45298 N116144 N107778 N33127 N95133 N12614 N5350 N83623 N106374 N44260 N88592 N8223 N71048 N83356 N55655 N8223 N90456 N93636 N38567 N88019	N18405 N19455 N112335 N79233 N80784	1 0 0 0 0
548	N116473 N80126 N1296 N77350 N113192 N63818 N68231 N126368 N61712 N51182 N65508 N114459 N93497 N79909 N34647 N38385 N5697 N26383 N71977 N45298 N116144 N107778 N33127 N95133 N12614 N5350 N83623 N106374 N44260 N88592 N8223 N71048 N83356 N55655 N8223 N90456 N93636 N38567 N88019	N84430 N39403 N880 N45861 N77289	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N118141 N127375 N53751 N22524 N111550	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N27605 N19858 N69591 N26368 N31174	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N35652 N38938 N12681 N120757 N127155	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N123683 N94355 N16244 N23077 N76677	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N53474 N85313 N37178 N118409 N5287	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N119057 N5165 N95525 N103566 N92681	1 0 0 0 0
549	N94540 N129342 N51544 N15232 N126990 N51544 N43072 N62205 N72493 N113476 N34985 N26834 N24738 N63448 N109465 N42377 N62401 N104347 N39592 N77367 N37605 N4289 N98768 N129359 N40528 N44660 N80508 N93049 N11643 N42377 N44451 N45367 N127225 N36573 N67210 N36966 N88893 N54360 N57191 N53706 N104737 N27630 N27133 N51544 N92747 N121418 N121418 N103912 N17297 N56850 N81364 N78130 N77135 N79529 N85103 N45599 N15449 N90170 N113609 N104027 N60544 N67174 N67369 N41106 N127375 N14355	N83010 N107394 N82233 N15416 N57998	1 0 0 0 0
550	N40446 N61252 N7742 N4994 N41484 N35891 N104081 N6638 N34419 N11288 N100847 N54850 N121551 N40008 N76216 N85272 N85056 N112324 N106708 N125282 N108284 N79236 N102417 N23328 N81899 N119177 N95560 N81014 N56270 N129987 N13604 N93049 N70610 N14121 N6923 N65033 N31109 N14600 N8088 N41718 N35440 N54176 N105360 N82746 N68775 N76477 N95411 N33153 N68250 N123576 N50240 N39214 N84245 N15206 N113908 N11653 N106813 N55422 N24809 N91556 N30791	N80814 N56873 N36222 N65446 N83707	1 0 0 0 0
